order_id,restaurant_id,driver_id,order_datetime,order_date,order_hour,day_of_week,is_weekend,status,num_items,subtotal_lkr,delivery_fee_lkr,discount_lkr,total_lkr,commission_lkr,payment_method,delivery_time_min,cancel_reason,customer_rated,customer_rating
ORD044440,R017,D280,2024-08-22 17:10:00,2024-08-22,17,Thursday,0,Delivered,5,8192.31,205.93,0.0,8398.24,2261.08,Cash,50.1,,0,3.1
ORD044441,R190,D053,2024-08-22 13:53:00,2024-08-22,13,Thursday,0,Delivered,4,1204.66,139.74,231.83,1112.57,256.59,Corporate,37.7,,0,
ORD044442,R003,D168,2024-08-22 23:47:00,2024-08-22,23,Thursday,0,Delivered,1,2001.37,192.79,0.0,2194.16,568.39,Corporate,35.1,,1,4.9
ORD044443,R162,D056,2024-08-22 18:05:00,2024-08-22,18,Thursday,0,Delivered,3,6096.47,211.17,0.0,6307.64,1743.59,Cash,47.6,,1,4.9
ORD044444,R113,D204,2024-08-22 10:44:00,2024-08-22,10,Thursday,0,Cancelled,5,12304.37,176.1,1740.92,10739.55,3789.75,UberCash,,Restaurant rejected,0,
ORD044445,R114,D199,2024-08-22 13:41:00,2024-08-22,13,Thursday,0,Delivered,2,2611.17,233.03,0.0,2844.2,832.96,Cash,32.8,,1,
ORD044446,R112,D089,2024-08-22 10:58:00,2024-08-22,10,Thursday,0,Cancelled,4,1251.57,246.02,0.0,1497.59,245.31,UberCash,,Timeout,0,
ORD044447,R026,D035,2024-08-22 22:13:00,2024-08-22,22,Thursday,0,Delivered,3,1681.89,173.42,0.0,1855.31,390.2,Cash,33.2,,0,4.3
ORD044448,R023,D130,2024-08-22 14:37:00,2024-08-22,14,Thursday,0,Delivered,2,1501.62,244.88,0.0,1746.5,396.43,UberCash,35.4,,1,
ORD044449,R165,D085,2024-08-22 16:42:00,2024-08-22,16,Thursday,0,Cancelled,5,1092.31,105.18,0.0,1197.49,222.83,Corporate,,Customer cancelled,0,
ORD044450,R190,D097,2024-08-22 17:08:00,2024-08-22,17,Thursday,0,Delivered,4,1243.82,179.65,0.0,1423.47,264.93,UberCash,40.2,,0,3.2
ORD044451,R127,D088,2024-08-22 20:35:00,2024-08-22,20,Thursday,0,Delivered,1,2531.0,195.33,0.0,2726.33,802.33,Corporate,33.3,,0,
ORD044452,R171,D178,2024-08-22 08:36:00,2024-08-22,8,Thursday,0,Cancelled,1,395.63,101.77,10.63,486.77,79.13,Cash,,Timeout,0,
ORD044453,R054,D191,2024-08-22 02:31:00,2024-08-22,2,Thursday,0,Delivered,4,5837.37,154.57,0.0,5991.94,1762.89,Card,28.9,,0,3.1
ORD044454,R162,D278,2024-08-22 11:02:00,2024-08-22,11,Thursday,0,Delivered,5,15156.58,212.57,2595.28,12773.87,4334.78,Corporate,38.8,,0,
ORD044455,R038,D242,2024-08-22 11:07:00,2024-08-22,11,Thursday,0,Cancelled,4,1595.18,237.76,271.24,1561.7,304.68,Card,,Customer cancelled,0,
ORD044456,R003,D232,2024-08-22 21:17:00,2024-08-22,21,Thursday,0,Delivered,2,3011.24,246.05,0.0,3257.29,855.19,Card,41.0,,1,
ORD044457,R048,D223,2024-08-22 12:25:00,2024-08-22,12,Thursday,0,Delivered,1,195.07,147.31,17.57,324.81,38.43,Card,38.6,,1,4.4
ORD044458,R105,D077,2024-08-22 21:35:00,2024-08-22,21,Thursday,0,Delivered,1,378.78,218.35,0.0,597.13,87.12,Corporate,34.0,,1,4.2
ORD044459,R127,D198,2024-08-22 11:53:00,2024-08-22,11,Thursday,0,Cancelled,5,13362.62,189.54,0.0,13552.16,4235.95,Cash,,Customer cancelled,0,
ORD044460,R016,D240,2024-08-22 18:44:00,2024-08-22,18,Thursday,0,Delivered,1,1902.58,200.35,0.0,2102.93,570.77,Cash,51.1,,1,4.0
ORD044461,R063,D161,2024-08-22 13:26:00,2024-08-22,13,Thursday,0,Delivered,4,3204.84,167.32,175.93,3196.23,798.01,UberCash,45.3,,1,
ORD044462,R084,D119,2024-08-22 13:41:00,2024-08-22,13,Thursday,0,Delivered,2,1229.51,84.69,0.0,1314.2,281.56,Card,28.4,,1,
ORD044463,R032,D227,2024-08-22 12:55:00,2024-08-22,12,Thursday,0,Delivered,5,1446.82,208.21,0.0,1655.03,293.7,Corporate,34.6,,0,4.4
ORD044464,R187,D115,2024-08-22 09:22:00,2024-08-22,9,Thursday,0,Delivered,2,566.57,194.91,0.0,761.48,104.25,UberCash,20.3,,1,
ORD044465,R031,D101,2024-08-22 10:49:00,2024-08-22,10,Thursday,0,Refunded,2,6194.2,231.06,0.0,6425.26,1697.21,Corporate,,Customer cancelled,0,
ORD044466,R016,D120,2024-08-22 12:08:00,2024-08-22,12,Thursday,0,Delivered,2,3569.23,122.96,0.0,3692.19,1070.77,Cash,39.4,,0,3.5
ORD044467,R148,D213,2024-08-22 13:10:00,2024-08-22,13,Thursday,0,Delivered,2,4654.11,226.14,0.0,4880.25,1261.26,Corporate,36.5,,0,
ORD044468,R013,D288,2024-08-22 19:33:00,2024-08-22,19,Thursday,0,Delivered,4,1133.91,185.6,0.0,1319.51,231.32,Corporate,41.1,,1,4.2
ORD044469,R064,D092,2024-08-22 19:47:00,2024-08-22,19,Thursday,0,Delivered,3,2975.87,194.43,0.0,3170.3,773.73,Cash,47.1,,0,4.2
ORD044470,R173,D128,2024-08-22 11:40:00,2024-08-22,11,Thursday,0,Delivered,5,10143.43,228.77,0.0,10372.2,3185.04,Corporate,43.7,,1,4.3
ORD044471,R148,D028,2024-08-22 18:19:00,2024-08-22,18,Thursday,0,Cancelled,1,1844.39,149.47,0.0,1993.86,499.83,Card,,Timeout,0,
ORD044472,R198,D232,2024-08-22 01:18:00,2024-08-22,1,Thursday,0,Delivered,1,448.1,143.47,0.0,591.57,106.65,Cash,18.5,,1,4.0
ORD044473,R158,D147,2024-08-22 12:15:00,2024-08-22,12,Thursday,0,Delivered,4,9504.51,140.2,0.0,9644.71,2680.27,UberCash,43.8,,0,
ORD044474,R168,D142,2024-08-22 16:30:00,2024-08-22,16,Thursday,0,Delivered,4,3723.98,188.55,0.0,3912.53,1132.09,UberCash,48.4,,1,4.6
ORD044475,R002,D215,2024-08-22 22:50:00,2024-08-22,22,Thursday,0,Refunded,2,354.39,107.83,0.0,462.22,66.98,Card,,Driver unavailable,0,
ORD044476,R023,D237,2024-08-22 01:24:00,2024-08-22,1,Thursday,0,Delivered,2,1633.41,127.79,0.0,1761.2,431.22,Card,42.1,,1,4.6
ORD044477,R176,D135,2024-08-22 05:58:00,2024-08-22,5,Thursday,0,Delivered,3,6127.06,138.48,0.0,6265.54,1893.26,Cash,38.1,,1,4.9
ORD044478,R069,D090,2024-08-22 17:53:00,2024-08-22,17,Thursday,0,Delivered,5,879.06,111.78,0.0,990.84,167.02,Card,21.1,,0,3.7
ORD044479,R066,D165,2024-08-22 15:39:00,2024-08-22,15,Thursday,0,Delivered,5,7376.94,81.61,0.0,7458.55,2198.33,Cash,52.1,,0,
ORD044480,R169,D188,2024-08-22 20:00:00,2024-08-22,20,Thursday,0,Delivered,2,3702.29,166.26,0.0,3868.55,1025.53,Card,52.7,,0,
ORD044481,R038,D218,2024-08-22 13:42:00,2024-08-22,13,Thursday,0,Delivered,2,747.83,147.94,0.0,895.77,142.84,Corporate,34.6,,0,
ORD044482,R154,D152,2024-08-22 20:55:00,2024-08-22,20,Thursday,0,Delivered,2,304.29,90.2,59.45,335.04,57.82,Card,17.7,,1,
ORD044483,R119,D232,2024-08-22 19:16:00,2024-08-22,19,Thursday,0,Delivered,1,587.66,161.53,0.0,749.19,136.34,Cash,41.0,,0,
ORD044484,R006,D065,2024-08-22 19:42:00,2024-08-22,19,Thursday,0,Delivered,4,9790.28,121.3,0.0,9911.58,2927.29,Cash,50.1,,0,4.4
ORD044485,R023,D215,2024-08-22 18:47:00,2024-08-22,18,Thursday,0,Delivered,1,803.35,243.68,0.0,1047.03,212.08,UberCash,21.8,,1,4.4
ORD044486,R091,D144,2024-08-22 18:25:00,2024-08-22,18,Thursday,0,Delivered,4,1630.64,210.14,0.0,1840.78,324.5,Corporate,18.8,,1,
ORD044487,R031,D078,2024-08-22 10:42:00,2024-08-22,10,Thursday,0,Delivered,2,4600.53,180.55,0.0,4781.08,1260.55,Cash,48.6,,1,4.7
ORD044488,R010,D177,2024-08-22 18:46:00,2024-08-22,18,Thursday,0,Delivered,2,843.19,182.41,0.0,1025.6,225.13,UberCash,20.9,,1,3.3
ORD044489,R012,D205,2024-08-22 15:09:00,2024-08-22,15,Thursday,0,Delivered,4,10576.93,187.52,0.0,10764.45,2929.81,Corporate,52.1,,0,
ORD044490,R075,D096,2024-08-22 11:14:00,2024-08-22,11,Thursday,0,Delivered,4,2886.62,118.91,0.0,3005.53,773.61,UberCash,41.3,,1,4.4
ORD044491,R139,D129,2024-08-22 13:05:00,2024-08-22,13,Thursday,0,Delivered,5,10471.73,102.93,0.0,10574.66,2848.31,Cash,32.4,,0,3.9
ORD044492,R124,D157,2024-08-22 15:01:00,2024-08-22,15,Thursday,0,Delivered,3,3142.21,189.96,0.0,3332.17,933.24,Card,38.4,,1,
ORD044493,R059,D187,2024-08-22 18:06:00,2024-08-22,18,Thursday,0,Cancelled,2,1662.71,92.18,0.0,1754.89,410.69,Cash,,Timeout,0,
ORD044494,R147,D039,2024-08-22 20:47:00,2024-08-22,20,Thursday,0,Delivered,2,1332.02,160.3,57.25,1435.07,317.02,Cash,26.6,,0,3.8
ORD044495,R042,D172,2024-08-22 18:05:00,2024-08-22,18,Thursday,0,Delivered,1,223.33,243.26,21.88,444.71,41.09,Card,17.7,,1,
ORD044496,R199,D297,2024-08-22 18:24:00,2024-08-22,18,Thursday,0,Delivered,4,1118.42,191.77,0.0,1310.19,242.7,Corporate,16.8,,0,
ORD044497,R148,D296,2024-08-22 17:55:00,2024-08-22,17,Thursday,0,Delivered,1,2501.37,140.23,0.0,2641.6,677.87,Cash,35.7,,1,3.3
ORD044498,R141,D226,2024-08-22 19:50:00,2024-08-22,19,Thursday,0,Delivered,1,1359.8,158.77,0.0,1518.57,435.14,UberCash,29.2,,0,4.5
ORD044499,R036,D285,2024-08-22 11:00:00,2024-08-22,11,Thursday,0,Delivered,1,673.87,185.28,0.0,859.15,171.84,Card,45.8,,1,3.3
ORD044500,R185,D257,2024-08-22 21:05:00,2024-08-22,21,Thursday,0,Delivered,5,5795.98,235.51,0.0,6031.49,1715.61,Cash,33.4,,0,
ORD044501,R034,D193,2024-08-22 18:09:00,2024-08-22,18,Thursday,0,Delivered,5,10090.13,156.82,1853.23,8393.72,3198.57,UberCash,57.0,,0,
ORD044502,R134,D148,2024-08-22 13:34:00,2024-08-22,13,Thursday,0,Cancelled,3,6699.93,88.3,22.3,6765.93,1889.38,Cash,,Timeout,0,
ORD044503,R105,D092,2024-08-22 12:19:00,2024-08-22,12,Thursday,0,Cancelled,2,775.24,211.31,0.0,986.55,178.31,Card,,Timeout,0,
ORD044504,R020,D227,2024-08-22 20:12:00,2024-08-22,20,Thursday,0,Delivered,5,1246.98,104.3,0.0,1351.28,274.34,Cash,22.6,,1,
ORD044505,R179,D208,2024-08-22 14:59:00,2024-08-22,14,Thursday,0,Cancelled,2,350.07,191.2,0.0,541.27,63.71,Cash,,Timeout,0,
ORD044506,R112,D247,2024-08-22 23:35:00,2024-08-22,23,Thursday,0,Delivered,4,1531.75,106.63,0.0,1638.38,300.22,Cash,29.1,,1,4.6
ORD044507,R133,D051,2024-08-22 20:33:00,2024-08-22,20,Thursday,0,Delivered,3,1796.27,110.39,21.41,1885.25,405.96,UberCash,34.4,,1,
ORD044508,R149,D280,2024-08-22 09:05:00,2024-08-22,9,Thursday,0,Refunded,1,398.34,223.68,10.67,611.35,90.42,UberCash,,,0,
ORD044509,R142,D233,2024-08-22 18:40:00,2024-08-22,18,Thursday,0,Delivered,5,3075.69,150.29,112.67,3113.31,811.98,UberCash,23.7,,0,3.6
ORD044510,R165,D108,2024-08-22 17:27:00,2024-08-22,17,Thursday,0,Delivered,2,324.02,223.27,0.0,547.29,66.1,UberCash,30.0,,1,
ORD044511,R001,D092,2024-08-22 13:20:00,2024-08-22,13,Thursday,0,Delivered,1,1134.2,127.03,0.0,1261.23,318.71,Cash,41.1,,1,
ORD044512,R094,D226,2024-08-22 10:34:00,2024-08-22,10,Thursday,0,Cancelled,5,2427.09,207.68,0.0,2634.77,548.52,Card,,Restaurant rejected,0,
ORD044513,R059,D246,2024-08-22 17:25:00,2024-08-22,17,Thursday,0,Delivered,5,4714.7,125.98,0.0,4840.68,1164.53,Corporate,34.0,,1,4.2
ORD044514,R173,D041,2024-08-22 09:09:00,2024-08-22,9,Thursday,0,Delivered,1,2479.16,124.21,0.0,2603.37,778.46,UberCash,44.5,,0,
ORD044515,R180,D038,2024-08-22 19:46:00,2024-08-22,19,Thursday,0,Cancelled,1,253.15,113.08,0.0,366.23,46.58,UberCash,,Customer cancelled,0,
ORD044516,R014,D259,2024-08-22 19:18:00,2024-08-22,19,Thursday,0,Delivered,3,7358.03,156.24,266.76,7247.51,2236.84,Cash,35.0,,0,3.6
ORD044517,R121,D268,2024-08-22 18:58:00,2024-08-22,18,Thursday,0,Delivered,2,812.87,108.56,100.88,820.55,155.26,UberCash,24.5,,1,4.3
ORD044518,R075,D056,2024-08-22 14:07:00,2024-08-22,14,Thursday,0,Cancelled,3,2948.57,191.86,0.0,3140.43,790.22,Card,,,0,
ORD044519,R108,D011,2024-08-22 13:24:00,2024-08-22,13,Thursday,0,Cancelled,5,2371.54,162.67,319.98,2214.23,604.74,Corporate,,Driver unavailable,0,
ORD044520,R059,D033,2024-08-22 12:03:00,2024-08-22,12,Thursday,0,Delivered,4,4082.14,124.33,700.38,3506.09,1008.29,Card,26.4,,0,4.7
ORD044521,R196,D081,2024-08-22 19:56:00,2024-08-22,19,Thursday,0,Delivered,4,1512.07,237.28,0.0,1749.35,378.02,Card,29.8,,1,4.7
ORD044522,R091,D147,2024-08-22 20:43:00,2024-08-22,20,Thursday,0,Delivered,5,1731.49,116.28,270.31,1577.46,344.57,Cash,31.9,,1,4.7
ORD044523,R002,D037,2024-08-22 13:35:00,2024-08-22,13,Thursday,0,Delivered,1,174.07,137.49,2.06,309.5,32.9,UberCash,35.2,,1,3.4
ORD044524,R172,D184,2024-08-22 09:35:00,2024-08-22,9,Thursday,0,Delivered,4,721.62,221.32,0.0,942.94,134.22,Corporate,21.9,,1,3.6
ORD044525,R106,D300,2024-08-22 14:18:00,2024-08-22,14,Thursday,0,Delivered,4,1428.54,125.18,0.0,1553.72,285.71,Corporate,43.0,,1,3.9
ORD044526,R064,D004,2024-08-22 07:48:00,2024-08-22,7,Thursday,0,Delivered,3,2887.35,82.66,0.0,2970.01,750.71,Card,28.0,,0,
ORD044527,R036,D130,2024-08-22 15:23:00,2024-08-22,15,Thursday,0,Cancelled,2,1915.51,85.61,60.84,1940.28,488.46,UberCash,,,0,
ORD044528,R180,D137,2024-08-22 17:53:00,2024-08-22,17,Thursday,0,Delivered,5,1326.39,188.01,0.0,1514.4,244.06,UberCash,26.9,,0,3.1
ORD044529,R177,D248,2024-08-22 15:56:00,2024-08-22,15,Thursday,0,Delivered,2,445.32,103.51,23.07,525.76,91.74,UberCash,41.3,,0,
ORD044530,R033,D085,2024-08-22 19:49:00,2024-08-22,19,Thursday,0,Delivered,3,7753.13,106.2,1452.41,6406.92,2170.88,Cash,59.4,,0,
ORD044531,R003,D005,2024-08-22 21:07:00,2024-08-22,21,Thursday,0,Delivered,1,1906.57,158.32,0.0,2064.89,541.47,Card,33.1,,0,3.9
ORD044532,R064,D039,2024-08-23 18:03:00,2024-08-23,18,Friday,1,Delivered,4,2527.55,107.61,0.0,2635.16,657.16,Corporate,22.4,,1,
ORD044533,R098,D073,2024-08-23 19:26:00,2024-08-23,19,Friday,1,Delivered,4,6789.95,138.89,0.0,6928.84,1969.09,Corporate,43.4,,1,3.6
ORD044534,R041,D086,2024-08-23 02:45:00,2024-08-23,2,Friday,1,Delivered,1,241.2,220.13,0.0,461.33,48.72,Corporate,26.0,,0,4.6
ORD044535,R099,D044,2024-08-23 20:36:00,2024-08-23,20,Friday,1,Delivered,1,645.35,209.3,79.53,775.12,154.88,Card,25.0,,1,4.1
ORD044536,R023,D021,2024-08-23 22:57:00,2024-08-23,22,Friday,1,Cancelled,1,749.15,125.32,0.0,874.47,197.78,UberCash,,Customer cancelled,0,
ORD044537,R146,D256,2024-08-23 18:36:00,2024-08-23,18,Friday,1,Delivered,1,886.7,95.95,0.0,982.65,211.03,UberCash,39.1,,1,4.8
ORD044538,R084,D208,2024-08-23 13:51:00,2024-08-23,13,Friday,1,Cancelled,5,3014.37,188.82,0.0,3203.19,690.29,UberCash,,Customer cancelled,0,
ORD044539,R020,D187,2024-08-23 19:17:00,2024-08-23,19,Friday,1,Delivered,4,941.94,167.5,0.0,1109.44,207.23,Card,36.5,,0,
ORD044540,R037,D044,2024-08-23 21:13:00,2024-08-23,21,Friday,1,Delivered,2,1012.52,241.18,0.0,1253.7,227.82,Cash,21.7,,0,
ORD044541,R137,D054,2024-08-23 11:50:00,2024-08-23,11,Friday,1,Delivered,5,1034.55,147.02,0.0,1181.57,188.29,Card,39.7,,0,
ORD044542,R009,D203,2024-08-23 03:33:00,2024-08-23,3,Friday,1,Delivered,1,1340.88,226.85,13.64,1554.09,412.99,UberCash,50.3,,1,4.1
ORD044543,R126,D216,2024-08-23 08:42:00,2024-08-23,8,Friday,1,Cancelled,4,608.62,99.72,0.0,708.34,119.29,Cash,,Timeout,0,
ORD044544,R044,D210,2024-08-23 06:53:00,2024-08-23,6,Friday,1,Delivered,5,8157.49,248.54,678.44,7727.59,2504.35,UberCash,49.7,,1,
ORD044545,R112,D231,2024-08-23 20:00:00,2024-08-23,20,Friday,1,Delivered,5,1352.55,241.73,0.0,1594.28,265.1,Cash,22.5,,1,4.1
ORD044546,R054,D208,2024-08-23 12:03:00,2024-08-23,12,Friday,1,Delivered,5,7917.73,140.95,0.0,8058.68,2391.15,Cash,40.2,,0,
ORD044547,R132,D107,2024-08-23 21:29:00,2024-08-23,21,Friday,1,Refunded,4,2390.94,149.74,0.0,2540.68,643.16,Cash,,Driver unavailable,0,
ORD044548,R125,D044,2024-08-23 21:02:00,2024-08-23,21,Friday,1,Delivered,4,1093.88,83.68,0.0,1177.56,235.18,Cash,15.3,,1,4.8
ORD044549,R176,D014,2024-08-23 11:06:00,2024-08-23,11,Friday,1,Delivered,4,8963.02,191.52,267.26,8887.28,2769.57,Cash,52.4,,1,3.6
ORD044550,R179,D100,2024-08-23 22:54:00,2024-08-23,22,Friday,1,Delivered,2,393.31,191.75,0.0,585.06,71.58,Card,20.1,,1,
ORD044551,R194,D187,2024-08-23 13:54:00,2024-08-23,13,Friday,1,Delivered,5,1407.12,125.97,219.09,1314.0,294.09,Corporate,36.0,,1,3.6
ORD044552,R139,D065,2024-08-23 18:09:00,2024-08-23,18,Friday,1,Delivered,5,10642.98,243.21,1304.39,9581.8,2894.89,Cash,50.5,,0,4.3
ORD044553,R152,D077,2024-08-23 14:45:00,2024-08-23,14,Friday,1,Delivered,2,2935.43,138.7,0.0,3074.13,833.66,UberCash,41.5,,1,
ORD044554,R150,D131,2024-08-23 17:15:00,2024-08-23,17,Friday,1,Delivered,1,292.31,136.06,0.0,428.37,57.88,Corporate,42.0,,1,
ORD044555,R030,D130,2024-08-23 17:13:00,2024-08-23,17,Friday,1,Delivered,2,749.35,247.36,116.19,880.52,151.37,Cash,20.8,,0,4.6
ORD044556,R111,D273,2024-08-23 19:36:00,2024-08-23,19,Friday,1,Delivered,5,3822.46,164.73,0.0,3987.19,978.55,Cash,41.9,,0,4.9
ORD044557,R133,D265,2024-08-23 18:42:00,2024-08-23,18,Friday,1,Delivered,3,1462.14,180.16,0.0,1642.3,330.44,Corporate,38.2,,1,
ORD044558,R058,D188,2024-08-23 21:39:00,2024-08-23,21,Friday,1,Delivered,1,305.66,122.31,0.0,427.97,61.44,Corporate,21.2,,0,4.6
ORD044559,R061,D193,2024-08-23 12:09:00,2024-08-23,12,Friday,1,Delivered,2,995.71,222.28,84.83,1133.16,245.94,Cash,19.7,,1,
ORD044560,R187,D163,2024-08-23 21:04:00,2024-08-23,21,Friday,1,Cancelled,1,316.56,188.17,32.29,472.44,58.25,Corporate,,Customer cancelled,0,
ORD044561,R036,D103,2024-08-23 16:03:00,2024-08-23,16,Friday,1,Delivered,1,976.24,247.65,0.0,1223.89,248.94,Card,30.8,,0,
ORD044562,R056,D228,2024-08-23 07:52:00,2024-08-23,7,Friday,1,Delivered,2,613.94,162.45,0.0,776.39,115.42,Cash,17.9,,0,4.2
ORD044563,R119,D298,2024-08-23 19:08:00,2024-08-23,19,Friday,1,Delivered,4,3015.35,187.05,0.0,3202.4,699.56,UberCash,16.7,,1,
ORD044564,R028,D113,2024-08-23 23:09:00,2024-08-23,23,Friday,1,Delivered,5,1222.39,216.38,0.0,1438.77,239.59,Corporate,36.9,,0,
ORD044565,R050,D180,2024-08-23 20:31:00,2024-08-23,20,Friday,1,Delivered,3,3273.15,163.99,0.0,3437.14,991.76,Corporate,26.5,,1,3.4
ORD044566,R030,D277,2024-08-23 00:10:00,2024-08-23,0,Friday,1,Delivered,2,484.63,204.87,0.0,689.5,97.9,Cash,13.4,,1,3.4
ORD044567,R189,D190,2024-08-23 08:18:00,2024-08-23,8,Friday,1,Delivered,1,401.58,233.08,0.0,634.66,79.51,Corporate,18.5,,1,3.3
ORD044568,R072,D112,2024-08-23 09:01:00,2024-08-23,9,Friday,1,Delivered,2,1430.54,150.96,0.0,1581.5,374.8,Cash,22.9,,0,4.3
ORD044569,R081,D294,2024-08-23 13:37:00,2024-08-23,13,Friday,1,Delivered,5,9412.51,210.21,1213.52,8409.2,2739.04,Corporate,31.4,,0,
ORD044570,R148,D228,2024-08-23 18:19:00,2024-08-23,18,Friday,1,Cancelled,1,1556.81,96.5,0.0,1653.31,421.9,UberCash,,Driver unavailable,0,
ORD044571,R192,D027,2024-08-23 19:34:00,2024-08-23,19,Friday,1,Delivered,3,2310.24,189.61,0.0,2499.85,547.53,Card,26.4,,1,
ORD044572,R159,D111,2024-08-23 18:34:00,2024-08-23,18,Friday,1,Refunded,1,807.98,148.39,0.0,956.37,180.99,Card,,Restaurant rejected,0,
ORD044573,R151,D201,2024-08-23 13:27:00,2024-08-23,13,Friday,1,Delivered,5,5010.73,249.67,341.73,4918.67,1392.98,Card,44.8,,0,4.3
ORD044574,R100,D224,2024-08-23 07:52:00,2024-08-23,7,Friday,1,Cancelled,5,3628.47,101.37,0.0,3729.84,892.6,Corporate,,Driver unavailable,0,
ORD044575,R029,D233,2024-08-23 20:32:00,2024-08-23,20,Friday,1,Delivered,2,1028.73,232.24,30.59,1230.38,275.7,Card,28.0,,1,
ORD044576,R088,D033,2024-08-23 21:07:00,2024-08-23,21,Friday,1,Delivered,1,690.52,178.89,0.0,869.41,166.42,Corporate,24.1,,0,4.3
ORD044577,R038,D163,2024-08-23 19:52:00,2024-08-23,19,Friday,1,Cancelled,2,643.58,116.55,0.0,760.13,122.92,UberCash,,,0,
ORD044578,R071,D091,2024-08-23 14:29:00,2024-08-23,14,Friday,1,Refunded,4,5542.41,115.54,0.0,5657.95,1501.99,Cash,,Driver unavailable,0,
ORD044579,R190,D010,2024-08-23 20:58:00,2024-08-23,20,Friday,1,Delivered,3,912.39,179.0,76.66,1014.73,194.34,UberCash,24.4,,0,
ORD044580,R107,D144,2024-08-23 18:39:00,2024-08-23,18,Friday,1,Delivered,2,2853.21,153.25,0.0,3006.46,847.4,Cash,23.5,,0,
ORD044581,R120,D218,2024-08-23 19:13:00,2024-08-23,19,Friday,1,Delivered,1,1867.43,204.97,0.0,2072.4,530.35,Cash,47.8,,0,
ORD044582,R082,D133,2024-08-23 18:42:00,2024-08-23,18,Friday,1,Delivered,1,420.61,229.47,46.4,603.68,96.74,Corporate,38.3,,1,
ORD044583,R045,D167,2024-08-23 19:53:00,2024-08-23,19,Friday,1,Delivered,1,240.17,83.26,4.04,319.39,45.15,Cash,38.8,,1,
ORD044584,R047,D137,2024-08-23 12:04:00,2024-08-23,12,Friday,1,Refunded,4,12344.48,134.87,0.0,12479.35,3666.31,Corporate,,Restaurant rejected,0,
ORD044585,R156,D179,2024-08-23 19:12:00,2024-08-23,19,Friday,1,Delivered,3,518.15,137.82,0.0,655.97,112.44,Corporate,21.2,,0,3.8
ORD044586,R030,D225,2024-08-23 12:13:00,2024-08-23,12,Friday,1,Delivered,3,733.27,104.64,0.0,837.91,148.12,UberCash,36.4,,1,4.1
ORD044587,R142,D256,2024-08-23 21:47:00,2024-08-23,21,Friday,1,Refunded,3,2517.24,160.91,148.26,2529.89,664.55,UberCash,,,0,
ORD044588,R131,D267,2024-08-23 14:40:00,2024-08-23,14,Friday,1,Refunded,1,238.53,221.4,43.7,416.23,46.75,UberCash,,Driver unavailable,0,
ORD044589,R094,D211,2024-08-23 12:51:00,2024-08-23,12,Friday,1,Cancelled,3,1791.11,97.98,0.0,1889.09,404.79,Card,,Timeout,0,
ORD044590,R043,D076,2024-08-23 13:52:00,2024-08-23,13,Friday,1,Delivered,5,6302.27,226.61,1154.1,5374.78,1953.7,Cash,47.9,,1,4.8
ORD044591,R169,D280,2024-08-23 03:53:00,2024-08-23,3,Friday,1,Delivered,3,4686.67,249.84,317.65,4618.86,1298.21,Cash,30.8,,1,4.3
ORD044592,R193,D230,2024-08-23 14:48:00,2024-08-23,14,Friday,1,Delivered,3,4444.29,163.91,201.18,4407.02,1297.73,Card,55.1,,0,4.4
ORD044593,R145,D152,2024-08-23 12:31:00,2024-08-23,12,Friday,1,Delivered,3,3249.9,114.19,0.0,3364.09,1033.47,UberCash,35.1,,0,
ORD044594,R060,D152,2024-08-23 14:00:00,2024-08-23,14,Friday,1,Delivered,3,2259.95,140.36,34.83,2365.48,551.43,Cash,44.1,,1,4.1
ORD044595,R141,D234,2024-08-23 22:23:00,2024-08-23,22,Friday,1,Delivered,4,5586.27,120.4,758.72,4947.95,1787.61,Card,24.3,,1,4.8
ORD044596,R131,D211,2024-08-23 10:15:00,2024-08-23,10,Friday,1,Delivered,3,1045.61,225.34,0.0,1270.95,204.94,Cash,15.5,,1,3.8
ORD044597,R152,D280,2024-08-23 20:45:00,2024-08-23,20,Friday,1,Delivered,2,2884.43,122.68,0.0,3007.11,819.18,Card,37.2,,0,4.0
ORD044598,R034,D222,2024-08-23 20:23:00,2024-08-23,20,Friday,1,Delivered,4,12161.17,97.2,0.0,12258.37,3855.09,Cash,36.5,,0,4.4
ORD044599,R001,D031,2024-08-23 11:34:00,2024-08-23,11,Friday,1,Delivered,2,3384.88,150.58,0.0,3535.46,951.15,Cash,33.8,,1,3.3
ORD044600,R159,D015,2024-08-23 19:37:00,2024-08-23,19,Friday,1,Delivered,5,4227.92,137.91,0.0,4365.83,947.05,Corporate,34.4,,0,
ORD044601,R095,D298,2024-08-23 22:48:00,2024-08-23,22,Friday,1,Delivered,2,2330.21,237.67,438.11,2129.77,633.82,Corporate,28.8,,1,
ORD044602,R033,D218,2024-08-23 10:18:00,2024-08-23,10,Friday,1,Delivered,3,7776.76,206.64,0.0,7983.4,2177.49,UberCash,35.8,,0,4.9
ORD044603,R197,D288,2024-08-23 13:25:00,2024-08-23,13,Friday,1,Cancelled,3,7819.09,99.5,0.0,7918.59,2126.79,Corporate,,Customer cancelled,0,
ORD044604,R190,D190,2024-08-23 12:39:00,2024-08-23,12,Friday,1,Delivered,1,277.4,215.04,0.0,492.44,59.09,Cash,18.3,,0,4.0
ORD044605,R151,D240,2024-08-23 11:40:00,2024-08-23,11,Friday,1,Delivered,5,5983.74,246.5,0.0,6230.24,1663.48,Cash,47.2,,1,4.0
